protein accession	genome accession	contig accession	sequence accession	locus start 1b	locus end 1b	strand	sequence length	feature type	feature index	feature position 1b	error
CAH3037729.1	GCA_942486045.1	CALNXJ010000004.1		3839670	3826610	-	13061	ass	8	9853	
CAH3037729.1	GCA_942486045.1	CALNXJ010000004.1		3839670	3826610	-	13061	ass	9	10479	
CAH3037729.1	GCA_942486045.1	CALNXJ010000004.1		3839670	3826610	-	13061	ass	10	11203	
CAH3037729.1	GCA_942486045.1	CALNXJ010000004.1		3839670	3826610	-	13061	ass	11	11572	
CAH3037729.1	GCA_942486045.1	CALNXJ010000004.1		3839670	3826610	-	13061	ass	12	12036	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	dss	1	152	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	dss	2	428	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	dss	3	1306	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	dss	4	1771	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	dss	5	2293	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	dss	6	2643	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	ass	1	371	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	ass	2	1202	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	ass	3	1607	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	ass	4	2216	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	ass	5	2554	
CAH3037733.1	GCA_942486045.1	CALNXJ010000004.1		3870126	3858944	-	11183	ass	6	10134	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	dss	1	152	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	dss	2	417	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	dss	3	1306	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	dss	4	1772	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	dss	5	2230	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	dss	6	2591	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	ass	1	372	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	ass	2	1202	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	ass	3	1608	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	ass	4	2153	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	ass	5	2502	
CAH3037735.1	GCA_942486045.1	CALNXJ010000004.1		3881024	3877085	-	3940	ass	6	2891	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	dss	1	170	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	dss	2	530	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	dss	3	982	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	dss	4	1624	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	dss	5	2322	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	dss	6	2802	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	dss	7	3415	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	ass	1	479	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	ass	2	884	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	ass	3	1460	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	ass	4	2245	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	ass	5	2725	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	ass	6	3155	
CAH3040162.1	GCA_942486045.1	CALNXJ010000005.1		6668261	6672443	+	4183	ass	7	3695	
CAH3044085.1	GCA_942486045.1	CALNXJ010000007.1		4608534	4605765	-	2770	dss	1	140	
CAH3044085.1	GCA_942486045.1	CALNXJ010000007.1		4608534	4605765	-	2770	dss	2	662	
CAH3044085.1	GCA_942486045.1	CALNXJ010000007.1		4608534	4605765	-	2770	dss	3	999	
CAH3044085.1	GCA_942486045.1	CALNXJ010000007.1		4608534	4605765	-	2770	dss	4	1550	
CAH3044085.1	GCA_942486045.1	CALNXJ010000007.1		4608534	4605765	-	2770	ass	1	506	
CAH3044085.1	GCA_942486045.1	CALNXJ010000007.1		4608534	4605765	-	2770	ass	2	841	
CAH3044085.1	GCA_942486045.1	CALNXJ010000007.1		4608534	4605765	-	2770	ass	3	1395	
CAH3044085.1	GCA_942486045.1	CALNXJ010000007.1		4608534	4605765	-	2770	ass	4	1745	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	dss	1	78	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	dss	2	468	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	dss	3	690	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	dss	4	1276	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	dss	5	3001	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	dss	6	3545	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	dss	7	4688	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	dss	8	5543	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	dss	9	5714	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	dss	10	6080	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	ass	1	219	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	ass	2	580	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	ass	3	974	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	ass	4	2821	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	ass	5	3494	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	ass	6	4587	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	ass	7	5379	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	ass	8	5640	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	ass	9	6003	
CAH3044918.1	GCA_942486045.1	CALNXJ010000007.1		8670875	8678265	+	7391	ass	10	6699	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	dss	1	167	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	dss	2	1053	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	dss	3	1776	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	dss	4	2498	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	dss	5	3060	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	dss	6	3269	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	ass	1	1002	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	ass	2	1678	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	ass	3	2334	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	ass	4	2983	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	ass	5	3192	
CAH3044921.1	GCA_942486045.1	CALNXJ010000007.1		8679268	8683332	+	4065	ass	6	3403	
CAH3044923.1	GCA_942486045.1	CALNXJ010000007.1	CAH3044923.1	8684946	8684281	-	666				
CAH3044927.1	GCA_942486045.1	CALNXJ010000007.1	CAH3044927.1	8694023	8693538	-	486				
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	1	17	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	2	524	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	3	1109	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	4	1699	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	5	2360	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	6	3160	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	7	4005	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	8	5525	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	9	5908	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	10	6393	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	11	7137	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	12	7452	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	dss	13	8250	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	1	473	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	2	1011	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	3	1535	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	4	2283	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	5	3083	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	6	3323	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	7	5313	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	8	5857	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	9	6295	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	10	6973	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	11	7375	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	12	8173	
CAH3044931.1	GCA_942486045.1	CALNXJ010000007.1		8700323	8709872	+	9550	ass	13	8744	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	dss	1	170	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	dss	2	593	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	dss	3	1964	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	dss	4	2625	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	dss	5	4260	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	dss	6	4722	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	ass	1	542	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	ass	2	1866	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	ass	3	2461	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	ass	4	4183	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	ass	5	4645	
CAH3044933.1	GCA_942486045.1	CALNXJ010000007.1		8728254	8734695	+	6442	ass	6	5492	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	dss	1	170	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	dss	2	580	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	dss	3	2407	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	dss	4	3080	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	dss	5	3851	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	dss	6	4273	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	ass	1	529	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	ass	2	2309	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	ass	3	2916	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	ass	4	3774	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	ass	5	4196	
CAH3044940.1	GCA_942486045.1	CALNXJ010000007.1		8752728	8758108	+	5381	ass	6	4692	
CAH3106864.1	GCA_942486045.1	CALNXJ010000010.1		5740634	5747750	+	7117	dss	1	167	
CAH3106864.1	GCA_942486045.1	CALNXJ010000010.1		5740634	5747750	+	7117	dss	2	1012	
CAH3106864.1	GCA_942486045.1	CALNXJ010000010.1		5740634	5747750	+	7117	dss	3	5066	
CAH3106864.1	GCA_942486045.1	CALNXJ010000010.1		5740634	5747750	+	7117	dss	4	5748	
CAH3106864.1	GCA_942486045.1	CALNXJ010000010.1		5740634	5747750	+	7117	dss	5	6150	
CAH3106864.1	GCA_942486045.1	CALNXJ010000010.1		5740634	5747750	+	7117	ass	1	862	
CAH3106864.1	GCA_942486045.1	CALNXJ010000010.1		5740634	5747750	+	7117	ass	2	5019	
CAH3106864.1	GCA_942486045.1	CALNXJ010000010.1		5740634	5747750	+	7117	ass	3	5351	
CAH3106864.1	GCA_942486045.1	CALNXJ010000010.1		5740634	5747750	+	7117	ass	4	5938	
CAH3106864.1	GCA_942486045.1	CALNXJ010000010.1		5740634	5747750	+	7117	ass	5	6652	
CAH3106873.1	GCA_942486045.1	CALNXJ010000010.1		5773571	5777656	+	4086	dss	1	51	
CAH3106873.1	GCA_942486045.1	CALNXJ010000010.1		5773571	5777656	+	4086	dss	2	549	
CAH3106873.1	GCA_942486045.1	CALNXJ010000010.1		5773571	5777656	+	4086	dss	3	1318	
CAH3106873.1	GCA_942486045.1	CALNXJ010000010.1		5773571	5777656	+	4086	dss	4	2072	
CAH3106873.1	GCA_942486045.1	CALNXJ010000010.1		5773571	5777656	+	4086	dss	5	2417	
CAH3106873.1	GCA_942486045.1	CALNXJ010000010.1		5773571	5777656	+	4086	ass	1	388	
CAH3106873.1	GCA_942486045.1	CALNXJ010000010.1		5773571	5777656	+	4086	ass	2	1232	
CAH3106873.1	GCA_942486045.1	CALNXJ010000010.1		5773571	5777656	+	4086	ass	3	1875	
CAH3106873.1	GCA_942486045.1	CALNXJ010000010.1		5773571	5777656	+	4086	ass	4	2254	
CAH3106873.1	GCA_942486045.1	CALNXJ010000010.1		5773571	5777656	+	4086	ass	5	3579	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	dss	1	263	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	dss	2	1573	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	dss	3	8558	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	dss	4	9084	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	dss	5	9870	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	dss	6	11522	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	dss	7	14015	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	ass	1	1522	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	ass	2	8451	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	ass	3	8923	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	ass	4	9796	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	ass	5	11445	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	ass	6	13657	
CAH3106875.1	GCA_942486045.1	CALNXJ010000010.1		5808332	5828897	+	20566	ass	7	20200	
CAH3106982.1	GCA_942486045.1	CALNXJ010000010.1		6187105	6180775	-	6331	dss	1	78	
CAH3106982.1	GCA_942486045.1	CALNXJ010000010.1		6187105	6180775	-	6331	dss	2	842	
CAH3106982.1	GCA_942486045.1	CALNXJ010000010.1		6187105	6180775	-	6331	dss	3	1910	
CAH3106982.1	GCA_942486045.1	CALNXJ010000010.1		6187105	6180775	-	6331	dss	4	3410	
CAH3106982.1	GCA_942486045.1	CALNXJ010000010.1		6187105	6180775	-	6331	dss	5	5553	
CAH3106982.1	GCA_942486045.1	CALNXJ010000010.1		6187105	6180775	-	6331	ass	1	681	
CAH3106982.1	GCA_942486045.1	CALNXJ010000010.1		6187105	6180775	-	6331	ass	2	1836	
CAH3106982.1	GCA_942486045.1	CALNXJ010000010.1		6187105	6180775	-	6331	ass	3	3333	
CAH3106982.1	GCA_942486045.1	CALNXJ010000010.1		6187105	6180775	-	6331	ass	4	5303	
CAH3106982.1	GCA_942486045.1	CALNXJ010000010.1		6187105	6180775	-	6331	ass	5	5842	
CAH3106985.1	GCA_942486045.1	CALNXJ010000010.1		6211399	6197442	-	13958	dss	1	209	
CAH3106985.1	GCA_942486045.1	CALNXJ010000010.1		6211399	6197442	-	13958	dss	2	3067	
CAH3106985.1	GCA_942486045.1	CALNXJ010000010.1		6211399	6197442	-	13958	dss	3	9620	
CAH3106985.1	GCA_942486045.1	CALNXJ010000010.1		6211399	6197442	-	13958	dss	4	11127	
CAH3106985.1	GCA_942486045.1	CALNXJ010000010.1		6211399	6197442	-	13958	dss	5	13174	
CAH3106985.1	GCA_942486045.1	CALNXJ010000010.1		6211399	6197442	-	13958	ass	1	3007	
CAH3106985.1	GCA_942486045.1	CALNXJ010000010.1		6211399	6197442	-	13958	ass	2	9546	
CAH3106985.1	GCA_942486045.1	CALNXJ010000010.1		6211399	6197442	-	13958	ass	3	11050	
CAH3106985.1	GCA_942486045.1	CALNXJ010000010.1		6211399	6197442	-	13958	ass	4	12894	
CAH3106985.1	GCA_942486045.1	CALNXJ010000010.1		6211399	6197442	-	13958	ass	5	13469	
CAH3106991.1	GCA_942486045.1	CALNXJ010000010.1		6220171	6217572	-	2600	dss	1	78	
CAH3106991.1	GCA_942486045.1	CALNXJ010000010.1		6220171	6217572	-	2600	dss	2	1824	
CAH3106991.1	GCA_942486045.1	CALNXJ010000010.1		6220171	6217572	-	2600	ass	1	1574	
CAH3106991.1	GCA_942486045.1	CALNXJ010000010.1		6220171	6217572	-	2600	ass	2	2111	
CAH3108757.1	GCA_942486045.1	CALNXJ010000011.1		4760777	4751158	-	9620	dss	1	131	
CAH3108757.1	GCA_942486045.1	CALNXJ010000011.1		4760777	4751158	-	9620	dss	2	1682	
CAH3108757.1	GCA_942486045.1	CALNXJ010000011.1		4760777	4751158	-	9620	dss	3	5463	
CAH3108757.1	GCA_942486045.1	CALNXJ010000011.1		4760777	4751158	-	9620	dss	4	7445	
CAH3108757.1	GCA_942486045.1	CALNXJ010000011.1		4760777	4751158	-	9620	dss	5	7877	
CAH3108757.1	GCA_942486045.1	CALNXJ010000011.1		4760777	4751158	-	9620	ass	1	1634	
CAH3108757.1	GCA_942486045.1	CALNXJ010000011.1		4760777	4751158	-	9620	ass	2	5353	
CAH3108757.1	GCA_942486045.1	CALNXJ010000011.1		4760777	4751158	-	9620	ass	3	7368	
CAH3108757.1	GCA_942486045.1	CALNXJ010000011.1		4760777	4751158	-	9620	ass	4	7788	
CAH3108757.1	GCA_942486045.1	CALNXJ010000011.1		4760777	4751158	-	9620	ass	5	8595	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	dss	1	152	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	dss	2	3641	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	dss	3	4701	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	dss	4	5017	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	dss	5	5519	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	dss	6	6192	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	dss	7	6788	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	dss	8	7447	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	ass	1	3587	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	ass	2	4597	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	ass	3	4856	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	ass	4	5343	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	ass	5	5752	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	ass	6	6711	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	ass	7	7370	
CAH3110825.1	GCA_942486045.1	CALNXJ010000012.1		4988401	4980158	-	8244	ass	8	7627	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	1	60	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	2	1351	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	3	1987	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	4	2394	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	5	2942	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	6	3493	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	7	3936	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	8	4396	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	9	5107	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	10	7356	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	11	9550	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	12	10411	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	13	11539	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	14	13098	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	15	13577	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	16	14070	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	dss	17	14788	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	1	1113	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	2	1939	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	3	2290	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	4	2781	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	5	3413	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	6	3859	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	7	4021	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	8	4832	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	9	7193	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	10	9309	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	11	10363	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	12	11435	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	13	12934	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	14	13494	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	15	13993	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	16	14413	
CAH3110828.1	GCA_942486045.1	CALNXJ010000012.1		5010201	4994857	-	15345	ass	17	15059	
CAH3112771.1	GCA_942486045.1	CALNXJ010000013.1		4679294	4677541	-	1754	dss	1	66	
CAH3112771.1	GCA_942486045.1	CALNXJ010000013.1		4679294	4677541	-	1754	dss	2	1049	
CAH3112771.1	GCA_942486045.1	CALNXJ010000013.1		4679294	4677541	-	1754	ass	1	520	
CAH3112771.1	GCA_942486045.1	CALNXJ010000013.1		4679294	4677541	-	1754	ass	2	1262	
CAH3112777.1	GCA_942486045.1	CALNXJ010000013.1		4696830	4695441	-	1390	dss	1	128	
CAH3112777.1	GCA_942486045.1	CALNXJ010000013.1		4696830	4695441	-	1390	dss	2	882	
CAH3112777.1	GCA_942486045.1	CALNXJ010000013.1		4696830	4695441	-	1390	ass	1	766	
CAH3112777.1	GCA_942486045.1	CALNXJ010000013.1		4696830	4695441	-	1390	ass	2	1039	
CAH3112780.1	GCA_942486045.1	CALNXJ010000013.1		4714237	4713567	-	671	dss	1	140	
CAH3112780.1	GCA_942486045.1	CALNXJ010000013.1		4714237	4713567	-	671	ass	1	320	
CAH3112783.1	GCA_942486045.1	CALNXJ010000013.1		4731359	4729189	-	2171	dss	1	54	
