protein accession	genome accession	contig accession	sequence accession	locus start 1b	locus end 1b	strand	sequence length	feature type	feature index	feature position 1b	error
XP_046852093.1	GCF_021976095.1	NW_025813485.1		13478368	13481546	+	3179	ass	2	1311	
XP_046852093.1	GCF_021976095.1	NW_025813485.1		13478368	13481546	+	3179	ass	3	1481	
XP_046852093.1	GCF_021976095.1	NW_025813485.1		13478368	13481546	+	3179	ass	4	2081	
XP_046852093.1	GCF_021976095.1	NW_025813485.1		13478368	13481546	+	3179	ass	5	2770	
XP_046852094.1	GCF_021976095.1	NW_025813485.1		13478368	13495722	+	17355	dss	1	718	
XP_046852094.1	GCF_021976095.1	NW_025813485.1		13478368	13495722	+	17355	dss	2	1196	
XP_046852094.1	GCF_021976095.1	NW_025813485.1		13478368	13495722	+	17355	dss	3	1419	
XP_046852094.1	GCF_021976095.1	NW_025813485.1		13478368	13495722	+	17355	dss	4	1771	
XP_046852094.1	GCF_021976095.1	NW_025813485.1		13478368	13495722	+	17355	dss	5	2395	
XP_046852094.1	GCF_021976095.1	NW_025813485.1		13478368	13495722	+	17355	ass	1	1109	
XP_046852094.1	GCF_021976095.1	NW_025813485.1		13478368	13495722	+	17355	ass	2	1311	
XP_046852094.1	GCF_021976095.1	NW_025813485.1		13478368	13495722	+	17355	ass	3	1481	
XP_046852094.1	GCF_021976095.1	NW_025813485.1		13478368	13495722	+	17355	ass	4	2081	
XP_046852094.1	GCF_021976095.1	NW_025813485.1		13478368	13495722	+	17355	ass	5	2770	
XP_046852095.1	GCF_021976095.1	NW_025813485.1		13478367	13487669	+	9303	dss	1	719	
XP_046852095.1	GCF_021976095.1	NW_025813485.1		13478367	13487669	+	9303	dss	2	1197	
XP_046852095.1	GCF_021976095.1	NW_025813485.1		13478367	13487669	+	9303	dss	3	1420	
XP_046852095.1	GCF_021976095.1	NW_025813485.1		13478367	13487669	+	9303	dss	4	1772	
XP_046852095.1	GCF_021976095.1	NW_025813485.1		13478367	13487669	+	9303	dss	5	2396	
XP_046852095.1	GCF_021976095.1	NW_025813485.1		13478367	13487669	+	9303	ass	1	1110	
XP_046852095.1	GCF_021976095.1	NW_025813485.1		13478367	13487669	+	9303	ass	2	1312	
XP_046852095.1	GCF_021976095.1	NW_025813485.1		13478367	13487669	+	9303	ass	3	1482	
XP_046852095.1	GCF_021976095.1	NW_025813485.1		13478367	13487669	+	9303	ass	4	2082	
XP_046852095.1	GCF_021976095.1	NW_025813485.1		13478367	13487669	+	9303	ass	5	2771	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	dss	1	653	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	dss	2	2438	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	dss	3	3072	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	dss	4	3485	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	dss	5	5503	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	dss	6	6128	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	ass	1	1967	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	ass	2	2955	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	ass	3	3266	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	ass	4	5415	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	ass	5	5889	
XP_046853941.1	GCF_021976095.1	NW_025813485.1		7535541	7528583	-	6959	ass	6	6422	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	dss	1	663	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	dss	2	2448	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	dss	3	3082	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	dss	4	3495	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	dss	5	5513	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	dss	6	6138	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	ass	1	1977	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	ass	2	2965	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	ass	3	3276	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	ass	4	5425	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	ass	5	5899	
XP_046853942.1	GCF_021976095.1	NW_025813485.1		7535551	7524933	-	10619	ass	6	10421	
XP_046853943.1	GCF_021976095.1	NW_025813485.1		7525010	7517749	-	7262	dss	1	2930	
XP_046853943.1	GCF_021976095.1	NW_025813485.1		7525010	7517749	-	7262	dss	2	5227	
XP_046853943.1	GCF_021976095.1	NW_025813485.1		7525010	7517749	-	7262	dss	3	5556	
XP_046853943.1	GCF_021976095.1	NW_025813485.1		7525010	7517749	-	7262	dss	4	5845	
XP_046853943.1	GCF_021976095.1	NW_025813485.1		7525010	7517749	-	7262	dss	5	6435	
XP_046853943.1	GCF_021976095.1	NW_025813485.1		7525010	7517749	-	7262	ass	1	5128	
XP_046853943.1	GCF_021976095.1	NW_025813485.1		7525010	7517749	-	7262	ass	2	5325	
XP_046853943.1	GCF_021976095.1	NW_025813485.1		7525010	7517749	-	7262	ass	3	5757	
XP_046853943.1	GCF_021976095.1	NW_025813485.1		7525010	7517749	-	7262	ass	4	6202	
XP_046853943.1	GCF_021976095.1	NW_025813485.1		7525010	7517749	-	7262	ass	5	7030	
XP_046853944.1	GCF_021976095.1	NW_025813485.1		7525310	7517749	-	7562	dss	1	3230	
XP_046853944.1	GCF_021976095.1	NW_025813485.1		7525310	7517749	-	7562	dss	2	5527	
XP_046853944.1	GCF_021976095.1	NW_025813485.1		7525310	7517749	-	7562	dss	3	5856	
XP_046853944.1	GCF_021976095.1	NW_025813485.1		7525310	7517749	-	7562	dss	4	6145	
XP_046853944.1	GCF_021976095.1	NW_025813485.1		7525310	7517749	-	7562	dss	5	6735	
XP_046853944.1	GCF_021976095.1	NW_025813485.1		7525310	7517749	-	7562	ass	1	5428	
XP_046853944.1	GCF_021976095.1	NW_025813485.1		7525310	7517749	-	7562	ass	2	5625	
XP_046853944.1	GCF_021976095.1	NW_025813485.1		7525310	7517749	-	7562	ass	3	6057	
XP_046853944.1	GCF_021976095.1	NW_025813485.1		7525310	7517749	-	7562	ass	4	6502	
XP_046853944.1	GCF_021976095.1	NW_025813485.1		7525310	7517749	-	7562	ass	5	7330	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	dss	1	1030	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	dss	2	1420	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	dss	3	1621	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	dss	4	1848	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	dss	5	2289	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	dss	6	3115	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	dss	7	3439	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	dss	8	3829	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	dss	9	3967	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	dss	10	4236	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	ass	1	1389	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	ass	2	1523	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	ass	3	1700	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	ass	4	2117	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	ass	5	2957	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	ass	6	3335	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	ass	7	3794	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	ass	8	3894	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	ass	9	4098	
XP_046859971.1	GCF_021976095.1	NW_025813488.1		4402974	4408202	+	5229	ass	10	4423	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	dss	1	1492	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	dss	2	2074	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	dss	3	3542	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	dss	4	4290	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	dss	5	5218	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	dss	6	6562	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	ass	1	1630	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	ass	2	3440	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	ass	3	4080	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	ass	4	5130	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	ass	5	6317	
XP_058956196.1	GCF_030620025.1	NW_026710180.1		209932	201602	-	8331	ass	6	7334	
XP_058956197.1	GCF_030620025.1	NW_026710180.1		227792	222232	-	5561	dss	1	560	
XP_058956197.1	GCF_030620025.1	NW_026710180.1		227792	222232	-	5561	dss	2	1843	
XP_058956197.1	GCF_030620025.1	NW_026710180.1		227792	222232	-	5561	dss	3	3072	
XP_058956197.1	GCF_030620025.1	NW_026710180.1		227792	222232	-	5561	dss	4	3634	
XP_058956197.1	GCF_030620025.1	NW_026710180.1		227792	222232	-	5561	ass	1	1681	
XP_058956197.1	GCF_030620025.1	NW_026710180.1		227792	222232	-	5561	ass	2	2682	
XP_058956197.1	GCF_030620025.1	NW_026710180.1		227792	222232	-	5561	ass	3	3422	
XP_058956197.1	GCF_030620025.1	NW_026710180.1		227792	222232	-	5561	ass	4	4285	
XP_058957669.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	dss	1	549	
XP_058957669.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	dss	2	1202	
XP_058957669.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	dss	3	1599	
XP_058957669.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	dss	4	2106	
XP_058957669.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	dss	5	2676	
XP_058957669.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	ass	1	1097	
XP_058957669.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	ass	2	1365	
XP_058957669.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	ass	3	2018	
XP_058957669.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	ass	4	2390	
XP_058957669.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	ass	5	3003	
XP_058957670.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	dss	1	549	
XP_058957670.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	dss	2	1202	
XP_058957670.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	dss	3	1599	
XP_058957670.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	dss	4	2106	
XP_058957670.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	dss	5	2638	
XP_058957670.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	ass	1	1097	
XP_058957670.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	ass	2	1365	
XP_058957670.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	ass	3	2018	
XP_058957670.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	ass	4	2390	
XP_058957670.1	GCF_030620025.1	NW_026710258.1		186341	182889	-	3453	ass	5	3003	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	1	1783	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	2	2344	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	3	3092	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	4	3866	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	5	4329	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	6	4836	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	7	5055	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	8	5400	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	9	6071	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	10	6587	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	11	7219	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	12	7447	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	13	8005	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	14	8285	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	15	8810	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	16	9709	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	17	10230	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	18	10485	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	19	10858	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	dss	20	11261	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	1	2310	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	2	2842	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	3	3652	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	4	4171	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	5	4732	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	6	4958	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	7	5262	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	8	5862	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	9	6510	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	10	7084	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	11	7336	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	12	7804	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	13	8197	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	14	8730	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	15	9542	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	16	10173	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	17	10447	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	18	10683	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	19	11111	
XP_058970121.1	GCF_030620025.1	NW_026710976.1		186095	173532	-	12564	ass	20	11630	
XP_067031383.1	GCF_036669905.1	NC_090037.1		17021903	17025803	+	3901	dss	1	576	
XP_067031383.1	GCF_036669905.1	NC_090037.1		17021903	17025803	+	3901	dss	2	1104	
XP_067031383.1	GCF_036669905.1	NC_090037.1		17021903	17025803	+	3901	dss	3	1518	
XP_067031383.1	GCF_036669905.1	NC_090037.1		17021903	17025803	+	3901	dss	4	2452	
XP_067031383.1	GCF_036669905.1	NC_090037.1		17021903	17025803	+	3901	dss	5	3078	
XP_067031383.1	GCF_036669905.1	NC_090037.1		17021903	17025803	+	3901	ass	1	999	
XP_067031383.1	GCF_036669905.1	NC_090037.1		17021903	17025803	+	3901	ass	2	1284	
XP_067031383.1	GCF_036669905.1	NC_090037.1		17021903	17025803	+	3901	ass	3	2364	
XP_067031383.1	GCF_036669905.1	NC_090037.1		17021903	17025803	+	3901	ass	4	2830	
XP_067031383.1	GCF_036669905.1	NC_090037.1		17021903	17025803	+	3901	ass	5	3267	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	dss	1	181	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	dss	2	666	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	dss	3	6829	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	dss	4	10113	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	dss	5	11685	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	dss	6	12914	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	ass	1	318	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	ass	2	6727	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	ass	3	9900	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	ass	4	11597	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	ass	5	12669	
XP_067031528.1	GCF_036669905.1	NC_090036.1		17900617	17914518	+	13902	ass	6	13097	
XP_067039091.1	GCF_036669905.1	NC_090036.1		17877466	17886409	+	8944	dss	1	828	
XP_067039091.1	GCF_036669905.1	NC_090036.1		17877466	17886409	+	8944	dss	2	3295	
XP_067039091.1	GCF_036669905.1	NC_090036.1		17877466	17886409	+	8944	dss	3	4050	
XP_067039091.1	GCF_036669905.1	NC_090036.1		17877466	17886409	+	8944	dss	4	4801	
XP_067039091.1	GCF_036669905.1	NC_090036.1		17877466	17886409	+	8944	ass	1	3184	
XP_067039091.1	GCF_036669905.1	NC_090036.1		17877466	17886409	+	8944	ass	2	3660	
XP_067039091.1	GCF_036669905.1	NC_090036.1		17877466	17886409	+	8944	ass	3	4592	
XP_067039091.1	GCF_036669905.1	NC_090036.1		17877466	17886409	+	8944	ass	4	6039	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	1	2608	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	2	3349	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	3	4191	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	4	4956	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	5	5583	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	6	6111	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	7	6994	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	8	8148	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	9	9092	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	10	11525	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	11	12540	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	12	13175	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	13	13656	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	14	14754	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	15	14924	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	16	15557	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	17	16424	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	18	16843	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	19	17203	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	dss	20	18252	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	1	3315	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	2	3941	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	3	4745	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	4	5425	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	5	6007	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	6	6900	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	7	8010	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	8	8898	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	9	11466	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	10	12399	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	11	13064	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	12	13455	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	13	14666	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	14	14844	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	15	15390	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	16	16373	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	17	16805	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	18	17034	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	19	18102	
XP_067053651.1	GCF_036669905.1	NC_090044.1		3137116	3156441	+	19326	ass	20	18542	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	dss	1	1490	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	dss	2	2084	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	dss	3	3552	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	dss	4	4300	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	dss	5	5241	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	dss	6	6591	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	ass	1	1628	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	ass	2	3450	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	ass	3	4090	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	ass	4	5153	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	ass	5	6346	
XP_058956196.2	GCF_036669915.1	NC_089317.1		1774431	1766095	-	8337	ass	6	7376	
XP_058957669.2	GCF_036669915.1	NC_089318.1		17474568	17471110	-	3459	dss	1	549	
XP_058957669.2	GCF_036669915.1	NC_089318.1		17474568	17471110	-	3459	dss	2	1204	
XP_058957669.2	GCF_036669915.1	NC_089318.1		17474568	17471110	-	3459	dss	3	1601	
XP_058957669.2	GCF_036669915.1	NC_089318.1		17474568	17471110	-	3459	dss	4	2108	
XP_058957669.2	GCF_036669915.1	NC_089318.1		17474568	17471110	-	3459	dss	5	2678	
XP_058957669.2	GCF_036669915.1	NC_089318.1		17474568	17471110	-	3459	ass	1	1099	
XP_058957669.2	GCF_036669915.1	NC_089318.1		17474568	17471110	-	3459	ass	2	1367	
XP_058957669.2	GCF_036669915.1	NC_089318.1		17474568	17471110	-	3459	ass	3	2020	
XP_058957669.2	GCF_036669915.1	NC_089318.1		17474568	17471110	-	3459	ass	4	2392	
XP_058957669.2	GCF_036669915.1	NC_089318.1		17474568	17471110	-	3459	ass	5	3005	
XP_058957670.2	GCF_036669915.1	NC_089318.1		17474567	17471110	-	3458	dss	1	548	
XP_058957670.2	GCF_036669915.1	NC_089318.1		17474567	17471110	-	3458	dss	2	1203	
XP_058957670.2	GCF_036669915.1	NC_089318.1		17474567	17471110	-	3458	dss	3	1600	
XP_058957670.2	GCF_036669915.1	NC_089318.1		17474567	17471110	-	3458	dss	4	2107	
XP_058957670.2	GCF_036669915.1	NC_089318.1		17474567	17471110	-	3458	dss	5	2639	
XP_058957670.2	GCF_036669915.1	NC_089318.1		17474567	17471110	-	3458	ass	1	1098	
XP_058957670.2	GCF_036669915.1	NC_089318.1		17474567	17471110	-	3458	ass	2	1366	
XP_058957670.2	GCF_036669915.1	NC_089318.1		17474567	17471110	-	3458	ass	3	2019	
XP_058957670.2	GCF_036669915.1	NC_089318.1		17474567	17471110	-	3458	ass	4	2391	
XP_058957670.2	GCF_036669915.1	NC_089318.1		17474567	17471110	-	3458	ass	5	3004	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	1	5061	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	2	6510	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	3	8007	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	4	9670	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	5	13736	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	6	16715	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	7	17348	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	8	18592	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	9	19223	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	10	19316	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	11	20417	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	12	20832	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	13	21580	
XP_068721954.1	GCF_036669925.1	NC_090892.1		14132217	14099551	-	32667	dss	14	22726	
