target name	accession	tlen	query name	accession	qlen	seq e-value	seq score	seq bias	dom #	dom total	dom c-Evalue	dom i-Evalue	dom score	dom bias	hmm from	hmm to	ali from	ali to	env from	env to	acc	description
CAH3186482.1	-	439	p50-like_cnidaria	-	438	5.6e-236	776.6	0.0	1	1	1.6e-236	6.2e-236	776.5	0.0	1	437	1	438	1	439	0.98	-
XP_048580668.1	-	440	p50-like_cnidaria	-	438	1.8e-235	775.0	0.0	1	1	5.1e-236	2e-235	774.8	0.0	2	438	1	440	1	440	0.99	-
XP_048580669.1	-	440	p50-like_cnidaria	-	438	1.8e-235	775.0	0.0	1	1	5.1e-236	2e-235	774.8	0.0	2	438	1	440	1	440	0.99	-
KAK2568458.1	-	445	p50-like_cnidaria	-	438	3.7e-235	773.9	0.0	1	1	1.1e-235	4.3e-235	773.7	0.0	1	438	1	433	1	433	0.99	-
XP_032228246.1	-	440	p50-like_cnidaria	-	438	6.2e-235	773.2	0.0	1	1	1.8e-235	6.9e-235	773.0	0.0	2	438	1	440	1	440	0.99	-
CAH3185197.1	-	444	p50-like_cnidaria	-	438	1.2e-234	772.2	0.0	1	1	3.5e-235	1.4e-234	772.0	0.0	1	437	1	440	1	441	0.97	-
JARQWQ010000012.1_p105-like_cnidaria_21f51161	-	912	p50-like_cnidaria	-	438	2.5e-233	767.9	0.0	1	1	9.2e-234	3.6e-233	767.4	0.0	1	438	1	433	1	433	0.99	-
XP_029186950.1	-	904	p50-like_cnidaria	-	438	3.5e-233	767.4	0.0	1	1	1.3e-233	5.2e-233	766.9	0.0	1	437	1	432	1	433	0.98	-
XP_067053651.1	-	904	p50-like_cnidaria	-	438	3.5e-233	767.4	0.0	1	1	1.3e-233	5.2e-233	766.9	0.0	1	437	1	432	1	433	0.98	-
BLFE01006569.1_p105-like_cnidaria_aa59d0aa	-	913	p50-like_cnidaria	-	438	6.4e-233	766.6	0.0	1	1	2.2e-233	8.7e-233	766.1	0.0	1	437	1	432	1	433	0.98	-
XP_029186950.2	-	904	p50-like_cnidaria	-	438	1e-232	765.9	0.0	1	1	4e-233	1.6e-232	765.3	0.0	1	436	1	431	1	433	0.98	-
BLEZ01000773.1_p105-like_cnidaria_c43d54bd	-	912	p50-like_cnidaria	-	438	2e-232	764.9	0.0	1	1	7.7e-233	3e-232	764.3	0.0	1	437	1	432	1	433	0.98	-
NC_133202.1_p105-like_cnidaria_3c8e6130	-	436	p50-like_cnidaria	-	438	3e-231	761.0	0.0	1	1	8.7e-232	3.4e-231	760.9	0.0	1	432	1	434	1	436	0.96	-
BLAZ01000634.1_p105-like_cnidaria_42ec6be3	-	910	p50-like_cnidaria	-	438	3.6e-230	757.5	0.0	1	1	1.4e-230	5.5e-230	756.9	0.0	1	436	1	431	1	434	0.98	-
NW_018149324.1_p105-like_cnidaria_989546e4	-	918	p50-like_cnidaria	-	438	2e-226	745.1	0.0	1	1	7.2e-227	2.8e-226	744.7	0.0	1	430	1	431	1	442	0.96	-
OZ116707.1_p105-like_cnidaria_9f32f0b0	-	918	p50-like_cnidaria	-	438	5.9e-226	743.6	0.0	1	1	2.2e-226	8.6e-226	743.0	0.0	1	430	1	431	1	442	0.96	-
CM106371.1_p105-like_cnidaria_95385fb0	-	919	p50-like_cnidaria	-	438	1.6e-224	738.9	0.0	1	1	6.2e-225	2.4e-224	738.3	0.0	1	421	1	420	1	457	0.95	-
XP_068721954.1	-	925	p50-like_cnidaria	-	438	1.6e-222	732.3	0.0	1	1	6e-223	2.3e-222	731.7	0.0	1	419	6	423	6	456	0.95	-
CAH3117715.1	-	917	p50-like_cnidaria	-	438	3.9e-222	731.0	0.0	1	1	1.4e-222	5.6e-222	730.5	0.0	1	425	1	425	1	465	0.94	-
XP_058970121.1	-	919	p50-like_cnidaria	-	438	7.3e-222	730.1	0.0	1	1	2.6e-222	1e-221	729.6	0.0	1	421	1	420	1	465	0.94	-
MU826351.1_p105-like_cnidaria_8da2a243	-	915	p50-like_cnidaria	-	438	7.7e-222	730.0	0.0	1	1	2.9e-222	1.1e-221	729.5	0.0	1	413	1	429	1	456	0.93	-
XP_068704788.1	-	925	p50-like_cnidaria	-	438	1e-221	729.6	0.0	1	1	3.9e-222	1.5e-221	729.1	0.0	1	413	6	424	6	456	0.93	-
XP_027038010.1	-	926	p50-like_cnidaria	-	438	2.7e-221	728.3	0.0	1	1	1.1e-221	4.1e-221	727.6	0.0	1	423	1	424	1	479	0.94	-
XP_022789210.1	-	916	p50-like_cnidaria	-	438	9.6e-221	726.4	0.0	1	1	3.5e-221	1.4e-220	725.9	0.0	1	421	1	424	1	444	0.94	-
XP_022789211.1	-	916	p50-like_cnidaria	-	438	9.6e-221	726.4	0.0	1	1	3.5e-221	1.4e-220	725.9	0.0	1	421	1	424	1	444	0.94	-
XP_028414684.1	-	479	p50-like_cnidaria	-	438	4.8e-217	714.2	0.0	1	1	1.4e-217	5.6e-217	714.0	0.0	1	437	1	475	1	476	0.99	-
XP_028414852.1	-	479	p50-like_cnidaria	-	438	1.3e-216	712.8	0.0	1	1	3.8e-217	1.5e-216	712.6	0.0	1	437	1	475	1	476	0.99	-
CALNXJ010000016.1_p105-like_cnidaria_b4389a93	-	916	p50-like_cnidaria	-	438	2.6e-216	711.8	0.0	1	1	9.4e-217	3.6e-216	711.3	0.0	1	425	1	422	1	459	0.94	-
JAJLRJ010000002.1_p105-like_cnidaria_1c165c91	-	904	p50-like_cnidaria	-	438	1.1e-214	706.4	0.0	1	1	4.3e-215	1.7e-214	705.9	0.0	1	433	1	429	1	433	0.93	-
NW_015441067.1_p105-like_cnidaria_c1c4e8b6	-	912	p50-like_cnidaria	-	438	1.1e-210	693.3	0.0	1	1	3.8e-211	1.5e-210	692.8	0.0	1	437	1	433	1	434	0.98	-
XP_015766406.1	-	835	p50-like_cnidaria	-	438	2.1e-210	692.4	0.0	1	1	2.1e-210	8e-210	690.4	0.0	1	437	1	425	1	426	0.95	-
MPSW01003764.1_p105-like_cnidaria_566e8a75	-	914	p50-like_cnidaria	-	438	5.7e-207	681.0	0.0	1	1	2.1e-207	8e-207	680.5	0.0	1	375	1	375	1	379	0.98	-
XP_031565156.1	-	859	p50-like_cnidaria	-	438	6.8e-207	680.8	0.0	1	2	5.1e-207	2e-206	679.3	0.0	2	429	1	433	1	443	0.93	-
XP_031565156.1	-	859	p50-like_cnidaria	-	438	6.8e-207	680.8	0.0	2	2	2.4	9.3	-1.8	0.0	76	101	604	629	598	653	0.77	-
XP_031565157.1	-	859	p50-like_cnidaria	-	438	6.8e-207	680.8	0.0	1	2	5.1e-207	2e-206	679.3	0.0	2	429	1	433	1	443	0.93	-
XP_031565157.1	-	859	p50-like_cnidaria	-	438	6.8e-207	680.8	0.0	2	2	2.4	9.3	-1.8	0.0	76	101	604	629	598	653	0.77	-
CAH3027709.1	-	912	p50-like_cnidaria	-	438	4.2e-204	671.6	0.0	1	1	1.6e-204	6.1e-204	671.0	0.0	1	435	1	440	1	443	0.94	-
XP_020916759.1	-	848	p50-like_cnidaria	-	438	6e-203	667.8	0.0	1	1	2.9e-203	1.1e-202	666.9	0.0	2	428	1	428	1	467	0.91	-
XP_046859971.1	-	473	p50-like_cnidaria	-	438	3.5e-202	665.3	0.0	1	1	1.1e-202	4.3e-202	665.0	0.0	1	435	1	457	1	461	0.98	-
XP_065051077.1	-	431	p50-like_cnidaria	-	438	5.2e-195	641.6	0.1	1	1	1.5e-195	5.8e-195	641.5	0.1	23	437	8	430	1	431	0.97	-
CALNXK010000057.1_p105-like_cnidaria_3ac67995	-	457	p50-like_cnidaria	-	438	6.1e-188	618.3	0.0	1	1	2.1e-188	8e-188	617.9	0.0	1	429	1	428	1	440	0.92	-
KAK3739735.1	-	837	p50-like_cnidaria	-	438	1.3e-185	610.6	0.0	1	2	1.2e-185	4.5e-185	608.9	0.0	40	430	12	406	5	420	0.90	-
KAK3739735.1	-	837	p50-like_cnidaria	-	438	1.3e-185	610.6	0.0	2	2	2.2	8.6	-1.7	0.0	77	103	577	603	566	628	0.71	-
CM106374.1_p105-like_cnidaria_e0ab6510	-	355	p50-like_cnidaria	-	438	8e-171	561.9	0.0	1	1	2.3e-171	8.9e-171	561.8	0.0	53	406	2	351	1	355	0.93	-

